1495643559.927737,0
1495643560.109372,22
1495643560.170053,23
1495643560.231939,23
1495643560.287633,22
1495643560.341316,24
1495643560.394146,24
1495643560.449385,23
1495643560.503054,20
1495643560.561165,26
1495643560.617245,24
1495643560.677638,24
1495643560.730365,30
1495643560.787420,24
1495643560.841089,27
1495643560.896440,23
1495643560.950598,25
1495643561.004490,17
1495643561.076397,21
1495643561.135256,26
1495643561.193939,22
1495643561.253160,24
1495643561.311512,23
1495643561.369007,26
1495643561.431158,22
1495643561.493097,18
1495643561.548764,21
1495643561.607635,22
1495643561.668544,22
1495643561.730767,20
1495643561.790770,23
1495643561.854411,27
1495643561.911724,25
1495643561.970192,18
1495643562.027940,21
1495643562.092423,22
1495643562.153153,24
1495643562.210345,25
1495643562.268460,23
1495643562.332403,22
1495643562.397673,23
1495643562.457309,21
1495643562.515632,19
1495643562.572860,23
1495643562.629724,22
1495643562.687328,24
1495643562.743947,24
1495643562.809011,20
1495643562.868941,24
1495643562.932677,22
1495643562.993911,23
1495643563.055549,22
1495643563.118892,25
1495643563.177728,22
1495643563.244996,25
1495643563.308511,23
1495643563.371402,25
1495643563.434709,24
1495643563.497331,21
1495643563.559620,24
1495643563.618833,21
1495643563.684769,24
1495643563.745603,21
1495643563.811967,24
1495643563.873863,26
1495643563.935618,21
1495643563.997987,23
1495643564.056856,27
1495643564.115714,24
1495643564.173107,24
1495643564.230667,22
1495643564.287661,21
1495643565.460931,28
1495643566.059349,0
1495643566.529935,0
1495643567.128461,23
1495643567.953602,21
1495643568.561441,0
1495643569.277915,0
1495643569.866898,0
1495643570.346897,21
1495643570.826526,27
1495643571.281012,1
1495643571.875516,24
1495643572.235128,21
1495643572.712352,26
1495643573.176571,3
1495643573.756709,25
1495643574.106713,0
1495643574.345627,0
1495643574.940679,11
1495643575.530616,1
1495643575.883868,0
1495643576.244113,0
1495643576.602911,0
1495643577.198213,22
1495643577.646114,0
1495643578.010838,0
1495643578.483967,0
1495643579.063606,23
1495643579.651798,26
1495643580.371532,0
1495643580.835486,28
