1495636989.928652,24
1495636989.986252,31
1495636990.018645,36
1495636990.051898,36
1495636990.084015,35
1495636990.115925,39
1495636990.147807,36
1495636990.180111,38
1495636990.212216,38
1495636990.244497,44
1495636990.276917,43
1495636990.309102,42
1495636990.341386,50
1495636990.375358,53
1495636990.407382,53
1495636990.439720,51
1495636990.471820,49
1495636990.503948,53
1495636990.537229,58
1495636990.569588,59
1495636990.601610,46
1495636990.636711,59
1495636990.668872,49
1495636990.700644,67
1495636990.732447,54
1495636990.764280,51
1495636990.796012,52
1495636990.830534,60
1495636990.862842,59
1495636990.895443,62
1495636990.928428,64
1495636990.969265,61
1495636991.003682,62
1495636991.037017,58
1495636991.068628,67
1495636991.099104,70
1495636991.132834,66
1495636991.165672,61
1495636991.199945,69
1495636991.236089,59
1495636991.271678,65
1495636991.304820,75
1495636991.336776,60
1495636991.370440,66
1495636991.403438,60
1495636991.436846,74
1495636991.470087,69
1495636991.502731,65
1495636991.535658,66
1495636991.568495,61
1495636991.601076,65
1495636991.633449,66
1495636991.666634,71
1495636991.698634,66
1495636991.730927,64
1495636991.763129,72
1495636991.794975,65
1495636991.828088,71
1495636991.860770,67
1495636991.896271,63
1495636991.930246,57
1495636991.961791,71
1495636991.991953,73
1495636992.024121,67
1495636992.057419,63
1495636992.090105,63
1495636992.122698,74
1495636992.154873,67
1495636992.187832,68
1495636992.220513,69
1495636992.253396,65
1495636992.286072,64
1495636992.318294,64
1495636992.350854,73
1495636992.384301,75
1495636992.416409,72
1495636992.449136,69
1495636992.482049,67
1495636992.515008,66
1495636992.550117,71
1495636992.584678,74
1495636992.620964,71
1495636992.654976,72
1495636992.691218,69
1495636992.726143,68
1495636992.762332,66
1495636992.797107,73
1495636992.831922,71
1495636992.866621,71
1495636992.903872,70
1495636992.938507,70
1495636992.978360,69
1495636993.013145,62
1495636993.049256,69
1495636993.084304,71
1495636993.120102,67
1495636993.156326,71
1495636993.193669,72
1495636993.229845,77
1495636993.264873,67
1495636993.302045,60
1495636993.336909,74
1495636993.373639,67
1495636993.410296,70
1495636993.445506,72
1495636993.483041,68
1495636993.517738,69
1495636993.554475,71
1495636993.594392,74
1495636993.628849,75
1495636993.662277,71
1495636993.695332,80
1495636993.731817,70
1495636993.768379,71
1495636993.802068,75
1495636993.834680,66
1495636993.869408,70
1495636993.903720,67
1495636993.939899,67
1495636993.975907,80
1495636994.010669,77
1495636994.043513,68
1495636994.076682,72
1495636994.109809,71
1495636994.142680,72
1495636994.175345,71
1495636994.208131,69
1495636994.240772,69
1495636994.273520,72
1495636994.306419,71
1495636994.342387,71
1495636994.378168,74
1495636994.410699,64
1495636994.444372,79
1495636994.479171,71
1495636994.512059,62
1495636994.544336,58
1495636994.577916,67
1495636994.611040,74
1495636994.643993,76
1495636994.680632,75
1495636994.716095,72
1495636994.749099,67
1495636994.782351,75
1495636994.815392,73
1495636994.848449,77
1495636994.881987,73
1495636994.915083,66
1495636994.948497,72
1495636994.982833,74
1495636995.018725,71
1495636995.051587,76
1495636995.084681,82
1495636995.117784,77
1495636995.150738,74
1495636995.183933,74
1495636995.216343,70
1495636995.249273,80
1495636995.284953,65
1495636995.320984,70
1495636995.354557,75
1495636995.388999,72
1495636995.421747,74
1495636995.455430,75
1495636995.488479,74
1495636995.521395,68
1495636995.555875,75
1495636995.593030,79
1495636995.626049,74
1495636995.659282,76
1495636995.699208,69
1495636995.732111,77
1495636995.767434,62
1495636995.801108,75
1495636995.836462,68
1495636995.873556,77
1495636995.908496,65
1495636995.941810,73
1495636995.974788,76
1495636996.008468,75
1495636996.041369,69
1495636996.073692,69
1495636996.106389,72
1495636996.140129,81
1495636996.177232,77
1495636996.210963,70
1495636996.244185,73
1495636996.280229,76
1495636996.313705,71
1495636996.346518,73
1495636996.380975,69
1495636996.416227,70
1495636996.451409,73
1495636996.485603,66
1495636996.519522,63
1495636996.552346,79
1495636996.586566,72
1495636996.619968,72
1495636996.653163,74
1495636996.687099,77
1495636996.724814,75
1495636996.758392,73
1495636996.791978,80
1495636996.826579,74
1495636996.860317,79
1495636996.893668,71
1495636996.926491,75
1495636996.959998,75
1495636996.992828,73
1495636997.025513,76
1495636997.057900,75
1495636997.090438,78
1495636997.123523,73
1495636997.156686,74
1495636997.198630,81
1495636997.233040,76
1495636997.266231,76
1495636997.300598,79
1495636997.333643,76
1495636997.367656,80
1495636997.401074,71
1495636997.434123,76
1495636997.467462,66
1495636997.502070,80
1495636997.536527,78
1495636997.569420,72
1495636997.605917,71
1495636997.639889,75
1495636997.673222,77
1495636997.707435,66
1495636997.740043,80
1495636997.773433,76
1495636997.806248,74
1495636997.838947,74
1495636997.874298,73
1495636997.908173,79
1495636997.941286,75
1495636997.974236,66
1495636998.007003,82
1495636998.038956,77
1495636998.073366,74
1495636998.106359,70
1495636998.138925,70
1495636998.171699,77
1495636998.204700,79
1495636998.237547,80
1495636998.269977,72
1495636998.303149,72
1495636998.335914,70
1495636998.369214,73
1495636998.402381,72
1495636998.435538,75
1495636998.468273,78
1495636998.499609,77
1495636998.530069,72
1495636998.563240,77
1495636998.596506,79
1495636998.628927,76
1495636998.661450,72
1495636998.694306,74
1495636998.727018,70
1495636998.759651,77
1495636998.791677,67
1495636998.823961,79
1495636998.856315,73
1495636998.888381,75
1495636998.920372,75
1495636998.953224,78
1495636998.985604,78
1495636999.018088,70
1495636999.050265,75
1495636999.082636,73
1495636999.114977,79
1495636999.147330,72
1495636999.179288,74
1495636999.211814,73
1495636999.244170,68
1495636999.276202,67
1495636999.308675,74
1495636999.341621,72
1495636999.373975,82
1495636999.406247,74
1495636999.439368,76
1495636999.472262,73
1495636999.504783,77
1495636999.536788,72
1495636999.568947,75
1495636999.600760,76
1495636999.632890,73
1495636999.665220,81
1495636999.697658,75
1495636999.730045,76
1495636999.762553,73
1495636999.794727,81
1495636999.827340,71
1495636999.860975,71
1495636999.895234,68
1495636999.927698,74
1495636999.960227,74
1495636999.992863,81
1495637000.025596,79
1495637000.057968,74
1495637000.090647,75
1495637000.122621,78
1495637000.156020,74
1495637000.188452,75
1495637000.220858,67
1495637000.252852,74
1495637000.285331,80
1495637000.317495,78
1495637000.349644,72
1495637000.383435,73
1495637000.416691,72
1495637000.449454,73
1495637000.482025,78
1495637000.514249,77
1495637000.546573,72
1495637000.579920,78
1495637000.612372,78
1495637000.644379,74
1495637000.677331,70
1495637000.710844,73
1495637000.741617,68
1495637000.772044,65
1495637000.801960,74
1495637000.831874,74
1495637000.862908,82
1495637000.893046,81
1495637000.923295,72
1495637000.953574,64
1495637000.983663,69
1495637001.016118,72
1495637001.049375,74
1495637001.083587,71
1495637001.116145,71
1495637001.148660,60
1495637001.181446,74
1495637001.214365,79
1495637001.246979,78
1495637001.279994,78
1495637001.313065,73
1495637001.345178,72
1495637001.378015,73
1495637001.410308,75
1495637001.443120,77
1495637001.476034,76
1495637001.506484,69
1495637001.539325,70
1495637001.571626,72
1495637001.604058,76
1495637001.637008,74
1495637001.669617,73
1495637001.701824,78
1495637001.734262,70
1495637001.767133,81
1495637001.799764,78
1495637001.832365,81
1495637001.865301,81
1495637001.899041,74
1495637001.932093,76
1495637001.967474,74
1495637001.999700,75
1495637002.030390,71
1495637002.062777,69
1495637002.096871,79
1495637002.130436,77
1495637002.163292,71
1495637002.196015,73
1495637002.228676,73
1495637002.260875,78
1495637002.293541,80
1495637002.326303,77
1495637002.358692,75
1495637002.392084,77
1495637002.424124,75
1495637002.457969,77
1495637002.490431,83
1495637002.522520,72
1495637002.555022,80
1495637002.588126,67
1495637002.620513,77
1495637002.653289,76
1495637002.686116,64
1495637002.718431,74
1495637002.751074,80
1495637002.783323,82
1495637002.815632,77
1495637002.849202,78
1495637002.886547,79
1495637002.919711,79
1495637002.954339,81
1495637002.987177,79
1495637003.019847,81
1495637003.051864,71
1495637003.084343,70
1495637003.117488,75
1495637003.150037,80
1495637003.182945,69
1495637003.215436,80
1495637003.246958,73
1495637003.279885,73
1495637003.313413,83
1495637003.346375,68
1495637003.379972,74
1495637003.412799,81
1495637003.445966,82
1495637003.478662,74
1495637003.511749,82
1495637003.544338,74
1495637003.580483,78
1495637003.613305,77
1495637003.646153,73
1495637003.678931,82
1495637003.711519,75
1495637003.744155,78
1495637003.777010,78
1495637003.809430,80
1495637003.841509,64
1495637003.879211,76
1495637003.915694,72
1495637003.949762,76
1495637003.982523,75
1495637004.015232,75
1495637004.048362,77
1495637004.081068,68
1495637004.113186,74
1495637004.145239,73
1495637004.177825,72
1495637004.210102,82
1495637004.242808,83
1495637004.275357,79
1495637004.307515,75
1495637004.339686,70
1495637004.372621,76
1495637004.405975,76
1495637004.438707,79
1495637004.471030,77
1495637004.503562,75
1495637004.535943,73
1495637004.568226,77
1495637004.601141,77
1495637004.633376,77
1495637004.666201,74
1495637004.698668,73
1495637004.730618,67
1495637004.763497,78
1495637004.796934,74
1495637004.829381,79
1495637004.861789,78
1495637004.894297,75
1495637004.926802,70
1495637004.959465,73
1495637004.992013,76
1495637005.024308,80
1495637005.056861,83
1495637005.088826,71
1495637005.121561,73
1495637005.153806,77
1495637005.186317,81
1495637005.218273,75
1495637005.251124,70
1495637005.283568,81
1495637005.315785,80
1495637005.347970,79
1495637005.380443,82
1495637005.412965,84
1495637005.445485,74
1495637005.477970,73
1495637005.510084,73
1495637005.542943,75
1495637005.575257,71
1495637005.607491,78
1495637005.639752,79
1495637005.671683,79
1495637005.703558,71
1495637005.735964,72
1495637005.768418,79
1495637005.800585,70
1495637005.833567,80
1495637005.868867,70
1495637005.903279,82
1495637005.937977,74
1495637005.970524,74
1495637006.003286,71
1495637006.035704,71
1495637006.068151,75
1495637006.100209,74
1495637006.132890,79
1495637006.163605,78
1495637006.193681,77
1495637006.223894,76
1495637006.253849,70
1495637006.284231,80
1495637006.314222,78
1495637006.347900,82
1495637006.380654,80
1495637006.413609,77
1495637006.445882,77
1495637006.476664,73
1495637006.506710,82
1495637006.539500,73
1495637006.571781,74
1495637006.604162,69
1495637006.636448,67
1495637006.668887,72
1495637006.701674,70
1495637006.734021,75
1495637006.766616,74
1495637006.799727,68
1495637006.832274,80
1495637006.862821,75
1495637006.892885,80
1495637006.923565,77
1495637006.954369,76
1495637006.988100,79
1495637007.020380,71
1495637007.052954,66
1495637007.084830,75
1495637007.116930,77
1495637007.149266,79
1495637007.181848,82
1495637007.214485,77
1495637007.247115,77
1495637007.279699,76
1495637007.312332,82
1495637007.344573,72
1495637007.376894,76
1495637007.410313,75
1495637007.444334,76
1495637007.476916,81
1495637007.509536,83
1495637007.542188,78
1495637007.574647,77
1495637007.606816,72
1495637007.638979,70
1495637007.671384,83
1495637007.704178,77
1495637007.737046,76
1495637007.769188,70
1495637007.801336,74
1495637007.833901,82
1495637007.867199,72
1495637007.901110,73
1495637007.933925,80
1495637007.968393,81
1495637008.002110,84
1495637008.034697,75
1495637008.066931,68
1495637008.099287,79
1495637008.131491,82
1495637008.163831,77
1495637008.195824,72
1495637008.227868,75
1495637008.260152,78
1495637008.293604,79
1495637008.325949,77
1495637008.358508,73
1495637008.391960,84
1495637008.424370,82
1495637008.457717,76
1495637008.489711,81
1495637008.522475,79
1495637008.555248,82
1495637008.590854,72
1495637008.623295,83
1495637008.655139,80
1495637008.687586,88
1495637008.719884,71
1495637008.753945,79
1495637008.786696,80
1495637008.818238,81
1495637008.848617,76
1495637008.882664,83
1495637008.915620,81
1495637008.948152,78
1495637008.980551,74
1495637009.013868,82
