1495643306.083212,81
1495643306.280193,283
1495643306.340539,304
1495643306.396417,323
1495643306.453925,329
1495643306.509343,359
1495643306.572950,382
1495643306.630396,400
1495643306.687748,399
1495643306.747534,431
1495643306.805845,446
1495643306.855864,456
1495643306.907206,465
1495643306.962776,469
1495643307.022040,473
1495643307.097146,499
1495643307.161889,464
1495643307.227776,354
1495643307.300967,392
1495643307.372978,406
1495643307.442595,424
1495643307.508906,440
1495643307.579849,462
1495643307.663845,483
1495643307.742023,499
1495643307.833383,499
1495643307.904439,438
1495643307.977034,355
1495643308.058017,351
1495643308.136741,379
1495643308.219548,402
1495643308.301051,427
1495643308.379805,451
1495643308.463227,470
1495643308.544998,491
1495643308.675870,499
1495643308.750022,421
1495643308.848085,368
1495643308.926339,384
1495643309.013566,409
1495643309.106484,430
1495643309.181812,454
1495643309.260101,473
1495643309.341450,493
1495643309.461017,496
1495643309.539058,453
1495643309.616765,378
1495643309.696271,415
1495643309.771663,437
1495643309.852269,454
1495643309.927909,478
1495643310.000681,493
1495643310.073513,498
1495643310.149231,474
1495643310.227084,351
1495643310.312106,377
1495643310.387311,394
1495643310.461657,419
1495643310.540240,438
1495643310.611750,460
1495643310.684538,474
1495643310.757808,496
1495643310.833373,498
1495643310.903343,440
1495643310.971487,343
1495643311.043113,322
1495643311.118708,358
1495643311.193222,380
1495643311.264607,400
1495643311.340192,425
1495643311.413131,443
1495643311.492537,465
1495643311.569129,478
1495643311.643661,497
1495643311.713955,499
1495643311.785368,453
1495643311.852889,361
1495643311.920571,305
1495643311.995289,347
1495643312.069746,379
1495643312.143784,397
1495643312.226573,424
1495643312.298755,444
1495643312.368559,458
1495643312.431082,476
1495643312.511473,494
1495643312.584291,497
1495643312.656521,462
1495643312.728810,394
1495643312.789555,385
1495643312.854758,408
1495643312.920132,427
1495643312.985700,443
1495643313.054658,461
1495643313.121819,479
1495643313.187151,495
1495643313.255904,500
1495643313.784818,398
1495643314.244263,167
1495643315.429229,284
1495643316.131524,269
1495643316.608295,317
1495643317.438648,360
1495643318.013383,365
1495643318.594423,332
1495643319.310658,381
1495643320.633461,437
1495643320.985299,375
1495643321.585412,399
1495643322.542546,476
1495643323.120730,445
1495643323.603499,498
1495643324.082054,498
1495643325.277684,436
1495643326.102995,371
1495643326.550259,344
