1495636961.142869,12
1495636961.204220,35
1495636961.232183,35
1495636961.260960,32
1495636961.288293,30
1495636961.314918,25
1495636961.341560,17
1495636961.368837,20
1495636961.395648,20
1495636961.422798,23
1495636961.450836,19
1495636961.478410,21
1495636961.505525,20
1495636961.532620,21
1495636961.559529,20
1495636961.586948,20
1495636961.614251,23
1495636961.641786,21
1495636961.670255,18
1495636961.697852,22
1495636961.725679,21
1495636961.753476,21
1495636961.780965,22
1495636961.807998,21
1495636961.835515,19
1495636961.863328,23
1495636961.890487,22
1495636961.918440,21
1495636961.946184,23
1495636961.973637,20
1495636962.000515,22
1495636962.027349,20
1495636962.054385,22
1495636962.081370,19
1495636962.108676,20
1495636962.135687,22
1495636962.163097,20
1495636962.192667,21
1495636962.221899,20
1495636962.249354,23
1495636962.278430,21
1495636962.305221,20
1495636962.332733,23
1495636962.360103,21
1495636962.388241,22
1495636962.415727,21
1495636962.443560,21
1495636962.471240,21
1495636962.498406,19
1495636962.525951,23
1495636962.553879,20
1495636962.580526,20
1495636962.608067,21
1495636962.635895,21
1495636962.663413,21
1495636962.691291,21
1495636962.719288,21
1495636962.747003,21
1495636962.775956,21
1495636962.803566,19
1495636962.831311,23
1495636962.859070,21
1495636962.887605,21
1495636962.915699,22
1495636962.942782,21
1495636962.970376,21
1495636962.998242,20
1495636963.025253,21
1495636963.053235,21
1495636963.080803,23
1495636963.108519,20
1495636963.135882,22
1495636963.163428,20
1495636963.191637,21
1495636963.220233,24
1495636963.248194,21
1495636963.277439,22
1495636963.304815,20
1495636963.332797,22
1495636963.360235,20
1495636963.387918,22
1495636963.415219,20
1495636963.442815,19
1495636963.469666,22
1495636963.497381,21
1495636963.524329,21
1495636963.552291,23
1495636963.580071,20
1495636963.607611,21
1495636963.635091,19
1495636963.663900,22
1495636963.691557,19
1495636963.719074,21
1495636963.746865,21
1495636963.775321,21
1495636963.802776,22
1495636963.830440,20
1495636963.858219,21
1495636963.887344,21
1495636963.914667,22
1495636963.942607,22
1495636963.969461,21
1495636963.998092,23
1495636964.025137,18
1495636964.052218,19
1495636964.079915,21
1495636964.107451,21
1495636964.134574,21
1495636964.161968,22
1495636964.189820,23
1495636964.217011,22
1495636964.245177,22
1495636964.272425,21
1495636964.299931,21
1495636964.326685,19
1495636964.354826,22
1495636964.382658,22
1495636964.410006,18
1495636964.437997,23
1495636964.465449,20
1495636964.494760,23
1495636964.521723,18
1495636964.549377,22
1495636964.576621,19
1495636964.604700,21
1495636964.631985,21
1495636964.660183,19
1495636964.687904,22
1495636964.714866,19
1495636964.742181,22
1495636964.771915,19
1495636964.799533,22
1495636964.826596,19
1495636964.854110,23
1495636964.883023,20
1495636964.911415,22
1495636964.939304,21
1495636964.968807,21
1495636964.996105,23
1495636965.024053,20
1495636965.051904,19
1495636965.079971,22
1495636965.107347,20
1495636965.135598,22
1495636965.163001,21
1495636965.190492,20
1495636965.218132,23
1495636965.244981,22
1495636965.272797,19
1495636965.300541,23
1495636965.327597,18
1495636965.354847,22
1495636965.383007,21
1495636965.410518,21
1495636965.437929,21
1495636965.465792,21
1495636965.492551,21
1495636965.520361,18
1495636965.548358,23
1495636965.575666,19
1495636965.603159,20
1495636965.630293,22
1495636965.657417,21
1495636965.684813,21
1495636965.711587,20
1495636965.739396,22
1495636965.766098,22
1495636965.793480,20
1495636965.820773,22
1495636965.848026,18
1495636965.877266,22
1495636965.904478,18
1495636965.932220,21
1495636965.959845,22
1495636965.987019,21
1495636966.014932,22
1495636966.041773,19
1495636966.069021,22
1495636966.096416,20
1495636966.124187,21
1495636966.163261,20
1495636966.191154,21
1495636966.217932,21
1495636966.245312,22
1495636966.273371,23
1495636966.300922,19
1495636966.328113,20
1495636966.357448,21
1495636966.384792,20
1495636966.413002,21
1495636966.440267,18
1495636966.467746,22
1495636966.495279,20
1495636966.522965,21
1495636966.549922,20
1495636966.579000,20
1495636966.606462,21
1495636966.634083,22
1495636966.663668,22
1495636966.691549,22
1495636966.722983,22
1495636966.752151,22
1495636966.779680,21
1495636966.808503,23
1495636966.835210,21
1495636966.862885,21
1495636966.889663,20
1495636966.917302,21
1495636966.944867,22
1495636966.972415,21
1495636967.000540,22
1495636967.027507,18
1495636967.055143,23
1495636967.082057,22
1495636967.110187,20
1495636967.137862,21
1495636967.165713,20
1495636967.193609,22
1495636967.220712,20
1495636967.248311,21
1495636967.275652,21
1495636967.302988,20
1495636967.330193,21
1495636967.357252,20
1495636967.384243,21
1495636967.411970,19
1495636967.440018,20
1495636967.468222,21
1495636967.495928,21
1495636967.523261,20
1495636967.550733,22
1495636967.579398,21
1495636967.607412,21
1495636967.635837,21
1495636967.664472,21
1495636967.692478,21
1495636967.720799,21
1495636967.749573,20
1495636967.779756,20
1495636967.808267,20
1495636967.835795,20
1495636967.864636,20
1495636967.896127,21
1495636967.925933,22
1495636967.954656,22
1495636967.982150,21
1495636968.011194,19
1495636968.038459,21
1495636968.065308,20
1495636968.095407,22
1495636968.123972,19
1495636968.153405,22
1495636968.182601,21
1495636968.209977,21
1495636968.241632,20
1495636968.271028,24
1495636968.300601,20
1495636968.329615,22
1495636968.358733,19
1495636968.385918,23
1495636968.413889,20
1495636968.443791,23
1495636968.473553,20
1495636968.508484,21
1495636968.538187,21
1495636968.566018,21
1495636968.596401,22
1495636968.629529,20
1495636968.658290,21
1495636968.686139,19
1495636968.719433,20
1495636968.748146,21
1495636968.780235,20
1495636968.809348,20
1495636968.841005,23
1495636968.874522,21
1495636968.907916,21
1495636968.936012,20
1495636968.963850,22
1495636968.990934,21
1495636969.022711,19
1495636969.050900,23
1495636969.077961,19
1495636969.105713,23
1495636969.135101,21
1495636969.163756,23
1495636969.193715,19
1495636969.224049,21
1495636969.254679,22
1495636969.284724,20
1495636969.317876,21
1495636969.350462,23
1495636969.381310,22
1495636969.410142,21
1495636969.437555,21
1495636969.464745,20
1495636969.492231,19
1495636969.518958,22
1495636969.546883,22
1495636969.572386,19
1495636969.598770,21
1495636969.623949,20
1495636969.651941,21
1495636969.679656,22
1495636969.706459,21
1495636969.733969,21
1495636969.761010,19
1495636969.787535,21
1495636969.813621,21
1495636969.840232,19
1495636969.867891,21
1495636969.895501,19
1495636969.923015,22
1495636969.950443,19
1495636969.977891,22
1495636970.004821,23
1495636970.032295,19
1495636970.059257,21
1495636970.086797,19
1495636970.114148,21
1495636970.141035,19
1495636970.168843,21
1495636970.195704,19
1495636970.221694,21
1495636970.248048,21
1495636970.275899,21
1495636970.303180,20
1495636970.331141,22
1495636970.358279,21
1495636970.386480,22
1495636970.414303,21
1495636970.442127,21
1495636970.469636,20
1495636970.497285,21
1495636970.525584,22
1495636970.553618,21
1495636970.583088,19
1495636970.612372,24
1495636970.639884,22
1495636970.669063,22
1495636970.697038,20
1495636970.724644,21
1495636970.751744,21
1495636970.780346,21
1495636970.807880,20
1495636970.835708,19
1495636970.866932,20
1495636970.894313,21
1495636970.922161,20
1495636970.949633,23
1495636970.977133,20
1495636971.004804,22
1495636971.032141,21
1495636971.060074,18
1495636971.087739,23
1495636971.114872,20
1495636971.142487,23
1495636971.169567,18
1495636971.198863,21
1495636971.227556,21
1495636971.257720,21
1495636971.285681,22
1495636971.314535,21
1495636971.342177,20
1495636971.370435,22
1495636971.398076,19
1495636971.425253,23
1495636971.453145,21
1495636971.481143,21
1495636971.508837,23
1495636971.535666,20
1495636971.563074,20
1495636971.589890,21
1495636971.616895,21
1495636971.643851,20
1495636971.671919,19
1495636971.699320,22
1495636971.726450,22
1495636971.753796,19
1495636971.781506,21
1495636971.808111,20
1495636971.835368,20
1495636971.862669,20
1495636971.890701,20
1495636971.918239,23
1495636971.945780,20
1495636971.974589,21
1495636972.001909,19
1495636972.029664,21
1495636972.056891,21
1495636972.084566,22
1495636972.111574,22
1495636972.138799,22
1495636972.166592,22
1495636972.194224,21
1495636972.221361,22
1495636972.249155,20
1495636972.276564,22
1495636972.303181,23
1495636972.330019,22
1495636972.357384,23
1495636972.384642,20
1495636972.411721,20
1495636972.438803,21
1495636972.465935,21
1495636972.493330,22
1495636972.519922,20
1495636972.548245,24
1495636972.575346,21
1495636972.602729,22
1495636972.630186,19
1495636972.657087,23
1495636972.684860,22
1495636972.712287,20
1495636972.739364,23
1495636972.766586,20
1495636972.793757,22
1495636972.820455,21
1495636972.847821,22
